,id,seq,unlabeled,car,road,parking,sidewalk,building,fence,vegetation,trunk,pole,traffic-sign,moving-motorcyclist,outlier,other-vehicle,other-object,motorcyclist,moving-car,lane-marking,bicycle,terrain,other-structure,motorcycle,person,moving-person,moving-bicyclist,other-ground,truck,moving-other-vehicle,moving-bus,moving-truck,rider
7627,02_001985,02,310.0,70.0,10955,134.0,2576.0,3.0,2378.0,3608.0,72.0,66.0,20.0,,2.0,,56.0,,,,,31.0,,,,,,,,,,,
7628,02_001986,02,348.0,104.0,11130,147.0,2576.0,8.0,2268.0,3424.0,76.0,82.0,20.0,,2.0,,62.0,,,,,24.0,,,,,,,,,,,
7629,02_001987,02,383.0,88.0,11375,146.0,2653.0,5.0,2130.0,3187.0,72.0,96.0,28.0,,2.0,,85.0,,,,,57.0,,,,,,,,,,,
7630,02_001988,02,355.0,122.0,11735,159.0,2602.0,22.0,2015.0,3028.0,71.0,99.0,29.0,,19.0,,155.0,,,,,42.0,,,,,,,,,,,
7631,02_001989,02,332.0,173.0,12007,175.0,2200.0,26.0,2081.0,3131.0,68.0,69.0,31.0,,21.0,,144.0,,,,,56.0,,,,,,,,,,,
7632,02_001990,02,302.0,157.0,12435,194.0,1811.0,31.0,2143.0,3182.0,87.0,54.0,32.0,,20.0,,79.0,,,,,72.0,,,,,,,,,,,
7633,02_001991,02,289.0,162.0,12607,201.0,1551.0,31.0,2139.0,3276.0,108.0,57.0,26.0,,22.0,,89.0,,,,,72.0,,,,,,,,,,,
7634,02_001992,02,279.0,168.0,12412,210.0,1595.0,35.0,2116.0,3415.0,132.0,62.0,24.0,,27.0,,98.0,,,,,69.0,,,,,,,,,,,
7635,02_001993,02,287.0,157.0,12045,221.0,1654.0,50.0,2062.0,3663.0,163.0,65.0,25.0,,21.0,,112.0,,,,,90.0,,,,,,,,,,,
7636,02_001994,02,301.0,181.0,11611,233.0,1766.0,70.0,1965.0,3995.0,163.0,63.0,27.0,,25.0,,115.0,,,,,88.0,,,,,,,,,,,
7637,02_001995,02,342.0,187.0,11152,257.0,1844.0,85.0,1866.0,4326.0,187.0,71.0,32.0,,32.0,,117.0,,,,,101.0,,,,,,,,,,,
7638,02_001996,02,329.0,190.0,10577,269.0,1926.0,129.0,1717.0,4751.0,215.0,111.0,41.0,,26.0,,132.0,,,,,107.0,,,,,,,,,,,
7639,02_001997,02,369.0,193.0,10004,281.0,2053.0,197.0,1533.0,5129.0,237.0,108.0,47.0,,30.0,,147.0,,,,,136.0,,,,,,,,,,,
7640,02_001998,02,358.0,207.0,9701,277.0,2250.0,235.0,1326.0,5377.0,257.0,107.0,41.0,,38.0,,158.0,,,,,155.0,,,,,,,,,,,
7641,02_001999,02,361.0,197.0,9685,332.0,2344.0,327.0,1140.0,5373.0,335.0,127.0,39.0,,34.0,,154.0,,,,,161.0,,,,,,,,,,,
7642,02_002000,02,305.0,215.0,9502,326.0,2561.0,390.0,928.0,5534.0,315.0,119.0,32.0,,43.0,,172.0,,,,,184.0,,,,,,,,,,,
7643,02_002001,02,300.0,220.0,9326,360.0,2728.0,379.0,836.0,5608.0,390.0,95.0,19.0,,30.0,,184.0,,,,,216.0,,,,,,,,,,,
7644,02_002002,02,284.0,221.0,8929,361.0,2870.0,331.0,915.0,5945.0,383.0,90.0,19.0,,39.0,,72.0,,,,,256.0,,,,,,,,,,,
7645,02_002003,02,158.0,236.0,8271,366.0,3199.0,349.0,945.0,6457.0,334.0,64.0,20.0,,46.0,,54.0,,,,,285.0,,,,,,,,,,,
7646,02_002004,02,127.0,245.0,7632,398.0,3442.0,314.0,1173.0,6744.0,448.0,97.0,20.0,,29.0,,81.0,,,,,323.0,,,,,,,,,,,
7647,02_002005,02,71.0,223.0,6834,403.0,4053.0,335.0,1215.0,7092.0,445.0,86.0,21.0,,13.0,,74.0,,,,,349.0,,,,,,,,,,,
7648,02_002006,02,64.0,55.0,6636,222.0,4487.0,356.0,1240.0,7358.0,424.0,54.0,,,,,59.0,,,,,307.0,,,,,,,,,,,
7649,02_002007,02,31.0,1.0,6541,29.0,4686.0,339.0,1481.0,7305.0,553.0,71.0,,,,,79.0,,,,,289.0,,,,,,,,,,,
7650,02_002008,02,53.0,27.0,6346,,5014.0,389.0,1468.0,7080.0,581.0,53.0,,,,,50.0,,,,,308.0,,,,,,,,,,,
7651,02_002009,02,62.0,29.0,6582,,4986.0,427.0,1403.0,6855.0,575.0,44.0,,,,,43.0,,,,,305.0,,,,,,,,,,,
7652,02_002010,02,107.0,32.0,6696,,4787.0,474.0,1351.0,6818.0,758.0,75.0,,,,,39.0,,,,,93.0,,,,,,,,,,,
7653,02_002011,02,112.0,25.0,6656,,4913.0,493.0,1114.0,6785.0,834.0,81.0,,,,,4.0,,,,,22.0,,,,,,,,,,,
7654,02_002012,02,121.0,31.0,6541,,4785.0,587.0,984.0,6743.0,1040.0,108.0,,,,,8.0,,,,,24.0,,,,,,,,,,,
7655,02_002013,02,138.0,44.0,6311,,4692.0,663.0,920.0,6694.0,1200.0,119.0,,,,,11.0,,,,,37.0,,,,,,,,,,,
7656,02_002014,02,148.0,58.0,6061,,4611.0,832.0,964.0,6875.0,917.0,160.0,8.0,,,,15.0,,,,,36.0,,,,,,,,,,,
7657,02_002015,02,193.0,66.0,5832,,4562.0,950.0,1022.0,6777.0,1028.0,209.0,12.0,,,,21.0,,,,,23.0,,,,,,,,,,,
7658,02_002016,02,200.0,72.0,5759,,4547.0,1196.0,1011.0,6278.0,1172.0,199.0,9.0,,,,24.0,,,,,35.0,,,,,,,,,,,
7659,02_002017,02,175.0,93.0,5824,,4628.0,1450.0,1121.0,6057.0,940.0,221.0,,,,,26.0,,,,,56.0,,,,,,,,,,,
7660,02_002018,02,199.0,96.0,5868,,4628.0,1674.0,1236.0,6031.0,478.0,262.0,,,,,22.0,,,,,66.0,,,,,,,,,,,
7661,02_002019,02,218.0,101.0,5748,,4560.0,1837.0,1422.0,6021.0,396.0,110.0,,,,,28.0,,,,,8.0,,,,,,,,,,,
7662,02_002020,02,204.0,112.0,5590,,4481.0,1777.0,1608.0,6279.0,462.0,11.0,,,,,28.0,,,,,1.0,,,,,,,,,,,
7663,02_002021,02,225.0,122.0,5464,,4382.0,1551.0,1800.0,6632.0,220.0,15.0,,,,,37.0,,,,,5.0,,,,,,,,,,,
7664,02_002022,02,246.0,142.0,5448,,4393.0,1553.0,2049.0,6556.0,29.0,19.0,,,,,34.0,,,,,2.0,2.0,,,,,,,,,,
7665,02_002023,02,258.0,155.0,5731,,4531.0,976.0,2282.0,6470.0,32.0,20.0,,,,,36.0,,,,,14.0,,,,,,,,,,,
7666,02_002024,02,251.0,162.0,6019,,4742.0,502.0,2605.0,6181.0,26.0,22.0,,,,,46.0,,,,,10.0,,,,,,,,,,,
7667,02_002025,02,253.0,189.0,6163,,4841.0,276.0,2724.0,6011.0,22.0,25.0,,,,,44.0,,,,,6.0,3.0,,,,,,,,,,
7668,02_002026,02,268.0,212.0,6066,,4796.0,161.0,2599.0,6202.0,33.0,24.0,,,,,63.0,,,,,16.0,3.0,,,,,,,,,,
7669,02_002027,02,332.0,228.0,5551,,4521.0,292.0,2509.0,6698.0,46.0,30.0,,,,,63.0,,,,,7.0,8.0,,,,,,,,,,
7670,02_002028,02,461.0,307.0,4916,,4117.0,406.0,2396.0,7354.0,68.0,30.0,,,,,88.0,,,,,17.0,10.0,,,,,,,,,,
7671,02_002029,02,568.0,316.0,4450,,3914.0,527.0,2213.0,7855.0,82.0,32.0,,,,,83.0,,,,,8.0,12.0,,,,,,,,,,
7672,02_002030,02,578.0,375.0,4445,,3950.0,659.0,2026.0,7729.0,85.0,39.0,,,,,90.0,,,,,11.0,27.0,,,,,,,,,,
7673,02_002031,02,534.0,443.0,4784,,4267.0,673.0,2000.0,7072.0,80.0,38.0,,,,,105.0,,,,,16.0,14.0,,,,,,,,,,
7674,02_002032,02,491.0,526.0,5058,,4601.0,744.0,1932.0,6455.0,76.0,38.0,,,,,113.0,,,,,16.0,2.0,,,,,,,,,,
7675,02_002033,02,500.0,610.0,5130,,4717.0,991.0,1815.0,6062.0,82.0,32.0,,,,,118.0,,,,,18.0,1.0,,,,,,,,,,
7676,02_002034,02,554.0,669.0,5067,,4790.0,1277.0,1714.0,5614.0,100.0,45.0,,,,,178.0,,,,,27.0,,,,,,,,,,,
7677,02_002035,02,579.0,741.0,4958,,4903.0,1668.0,1491.0,5240.0,131.0,45.0,,,,,221.0,,,,,40.0,,,,,,,,,,,
7678,02_002036,02,643.0,776.0,4804,,5142.0,2139.0,1369.0,4521.0,164.0,47.0,,,,,232.0,,,,,47.0,,,,,,,,,,,
7679,02_002037,02,690.0,888.0,4680,,5243.0,2570.0,1303.0,3999.0,229.0,51.0,,,,,272.0,,,,,61.0,,,,,,,,,,,
7680,02_002038,02,735.0,983.0,4631,,5261.0,2333.0,972.0,4288.0,331.0,56.0,,,,,318.0,,,,,59.0,,,,,,,,,,,
7681,02_002039,02,700.0,1094.0,4696,,5323.0,2040.0,569.0,4523.0,440.0,63.0,,,,,401.0,,,,,97.0,,,,,,,,,,,
7682,02_002040,02,718.0,1245.0,4696,,5261.0,1699.0,660.0,5045.0,26.0,76.0,,,,,446.0,,,,,86.0,,,,,,,,,,,
7683,02_002041,02,688.0,1375.0,4679,,4997.0,1630.0,733.0,5363.0,54.0,90.0,,,,,235.0,,,,,62.0,,,,,,,,,,,
7684,02_002042,02,692.0,1457.0,4651,,4891.0,1344.0,579.0,5629.0,64.0,98.0,,,,,274.0,,,,,80.0,,,,,,,,,,,
7685,02_002043,02,692.0,1551.0,4690,,4856.0,1040.0,452.0,5908.0,73.0,123.0,,,,,305.0,,,,,77.0,,,,,,,,,,,
7686,02_002044,02,694.0,1571.0,4707,,4673.0,947.0,266.0,6266.0,82.0,138.0,,,,,345.0,,,,,92.0,,,,,,,,,,,
7687,02_002045,02,640.0,1421.0,4649,,4650.0,923.0,230.0,6470.0,76.0,161.0,,,,,410.0,,,,,87.0,,,,,,,,,,,
7688,02_002046,02,667.0,1179.0,4562,,4731.0,1097.0,215.0,6721.0,83.0,,,,,,459.0,,,,,109.0,,,,,,,,,,,
7689,02_002047,02,682.0,959.0,4493,,4800.0,1313.0,237.0,6883.0,87.0,,,,,,506.0,,,,,111.0,,,,,,,,,,,
7690,02_002048,02,704.0,926.0,4407,,4785.0,1104.0,293.0,7119.0,95.0,,,,,,579.0,,,,,127.0,,,,,,,,,,,
7691,02_002049,02,718.0,1003.0,4311,,4692.0,782.0,309.0,7301.0,104.0,,,,,,674.0,,,,,163.0,,,,,,,,,,,
7692,02_002050,02,725.0,1170.0,4204,,4494.0,698.0,323.0,7333.0,116.0,,,,,,761.0,,,,,188.0,,,,,,,,,,,
7693,02_002051,02,607.0,1312.0,4189,2.0,4282.0,825.0,272.0,7220.0,129.0,,,,,,864.0,,,,,168.0,,,,,,,,,,,
7694,02_002052,02,517.0,1461.0,4071,2.0,3804.0,972.0,203.0,7289.0,149.0,,,,,,924.0,,,,,183.0,,,,,,,,,,,
7695,02_002053,02,483.0,1764.0,3890,1.0,3049.0,1098.0,165.0,7584.0,174.0,,,,,,893.0,,,,,228.0,,,,,,,,,,,
7696,02_002054,02,405.0,1893.0,3928,4.0,2883.0,1256.0,115.0,8008.0,204.0,,,,,,446.0,,,,,264.0,,,,,,,,,,,
7697,02_002055,02,360.0,1736.0,4014,2.0,3102.0,1453.0,42.0,8462.0,222.0,,,,,,20.0,,,,,285.0,,,,,,,,,,,
7698,02_002056,02,302.0,1096.0,4170,5.0,3080.0,1683.0,52.0,8675.0,277.0,,,,,,,,,,,302.0,,,,,,,,,,,
7699,02_002057,02,277.0,596.0,4403,5.0,3218.0,1924.0,60.0,8862.0,323.0,,,,,,,,,,,300.0,,,,,,,,,,,
7700,02_002058,02,344.0,343.0,4566,10.0,3382.0,2013.0,63.0,8672.0,363.0,,,,,,,,,,,329.0,,,,,,,,,,,
7701,02_002059,02,353.0,382.0,4719,6.0,3450.0,2181.0,68.0,8423.0,93.0,,,,,,1.0,,,,,421.0,,,,,,,,,,,
7702,02_002060,02,360.0,446.0,4741,10.0,3541.0,2322.0,76.0,8167.0,66.0,,,,,,1.0,,,,,449.0,,,,,,,,,,,
7703,02_002061,02,353.0,487.0,4733,17.0,3647.0,2335.0,86.0,7998.0,63.0,,,,,,4.0,,,,,419.0,,,,,,,,,,,
7704,02_002062,02,373.0,545.0,4649,12.0,3848.0,2306.0,101.0,7824.0,68.0,,,,,,1.0,,,,,380.0,1.0,,,,,,,,,,
7705,02_002063,02,350.0,612.0,4670,19.0,3857.0,2152.0,102.0,7810.0,81.0,,,,,,3.0,,,,,436.0,5.0,,,,,,,,,,
7706,02_002064,02,386.0,719.0,4719,18.0,3807.0,2151.0,113.0,7617.0,85.0,,,,,,1.0,,,,,488.0,4.0,,,,,,,,,,
7707,02_002065,02,415.0,828.0,4763,28.0,3714.0,2141.0,128.0,7495.0,86.0,,,,,,,,,,,527.0,6.0,,,,,,,,,,
7708,02_002066,02,452.0,987.0,4647,47.0,3585.0,2150.0,144.0,7395.0,98.0,,,,,,5.0,,,,,584.0,3.0,,,,,,,,,,
7709,02_002067,02,477.0,1162.0,4528,51.0,3639.0,2085.0,154.0,7164.0,101.0,,,,,,,,,,,649.0,2.0,,,,,,,,,,
7710,02_002068,02,493.0,1342.0,4473,70.0,3711.0,1909.0,165.0,6968.0,112.0,,,,,,,,,,,727.0,1.0,,,,,,,,,,
7711,02_002069,02,527.0,1617.0,4437,64.0,3594.0,1764.0,197.0,6750.0,120.0,2.0,,,,,1.0,,,,,841.0,3.0,,,,,,,,,,
7712,02_002070,02,539.0,1900.0,4418,90.0,3386.0,1520.0,218.0,6608.0,141.0,6.0,,,,,,,,,,990.0,1.0,,,,,,,,,,
7713,02_002071,02,538.0,2289.0,4320,120.0,3147.0,1232.0,216.0,6423.0,187.0,7.0,,,,,,,,,,1176.0,9.0,,,,,,,,,,
7714,02_002072,02,559.0,2930.0,4068,154.0,3003.0,819.0,217.0,6145.0,244.0,8.0,,,,,1.0,,,,,1330.0,7.0,,,,,,,,,,
7715,02_002073,02,583.0,3141.0,4097,186.0,2674.0,272.0,164.0,5973.0,261.0,9.0,,,,,3.0,,,,,1594.0,7.0,,,,,,,,,,
7716,02_002074,02,676.0,2945.0,4137,214.0,2503.0,61.0,100.0,5658.0,258.0,10.0,,,,,1.0,,,,,1637.0,12.0,,,,,,,,,,
7717,02_002075,02,710.0,2927.0,4179,285.0,2372.0,67.0,85.0,5661.0,295.0,11.0,,,,,6.0,,,,,1553.0,11.0,,,,,,,,,,
7718,02_002076,02,753.0,2229.0,4338,362.0,2307.0,95.0,130.0,5909.0,341.0,10.0,,,,,6.0,,,,,1539.0,10.0,,,,,,,,,,
7719,02_002077,02,783.0,1708.0,4617,443.0,2401.0,109.0,225.0,6194.0,376.0,12.0,,,,,10.0,,,,,1469.0,13.0,,,,,,,,,,
7720,02_002078,02,814.0,1006.0,4855,553.0,2671.0,140.0,514.0,6674.0,430.0,17.0,,,,,15.0,,,,,1386.0,7.0,,,,,,,,,,
7721,02_002079,02,921.0,29.0,4808,709.0,2814.0,260.0,1171.0,7300.0,534.0,22.0,,,,,63.0,,,,,1382.0,19.0,,,,,,,,,,
7722,02_002080,02,893.0,43.0,4762,934.0,2740.0,290.0,1138.0,7487.0,620.0,22.0,,,,,66.0,,,,,1034.0,21.0,,,,,,,,,,
7723,02_002081,02,907.0,44.0,4740,1141.0,2984.0,358.0,1110.0,7131.0,760.0,27.0,,,,,36.0,,,,,694.0,31.0,,,,,,,,,,
7724,02_002082,02,898.0,55.0,4755,1123.0,3168.0,432.0,1009.0,7463.0,281.0,25.0,,,,,33.0,,,,,595.0,41.0,,,,,,,,,,
7725,02_002083,02,810.0,42.0,4796,1058.0,3201.0,513.0,998.0,7574.0,302.0,34.0,,,,,39.0,,,,,537.0,36.0,,,,,,,,,,
7726,02_002084,02,627.0,71.0,4853,1054.0,3220.0,653.0,1026.0,7398.0,336.0,41.0,,,,,73.0,,,,,572.0,38.0,,,,,,,,,,
7727,02_002085,02,562.0,93.0,4905,974.0,3249.0,814.0,990.0,7173.0,383.0,39.0,,,,,77.0,,,,,688.0,66.0,,,,,,,,,,
7728,02_002086,02,552.0,94.0,4940,790.0,3222.0,867.0,934.0,7069.0,446.0,53.0,,,,,95.0,,,,,866.0,77.0,,,,,,,,,,
7729,02_002087,02,564.0,93.0,4978,554.0,3276.0,989.0,893.0,6735.0,510.0,58.0,,,,,123.0,,,,,1070.0,102.0,,,,,,,,,,
7730,02_002088,02,558.0,87.0,4966,541.0,3310.0,1246.0,938.0,6377.0,612.0,69.0,,,,,136.0,,,,,996.0,110.0,,,,,,,,,,
7731,02_002089,02,520.0,107.0,4917,697.0,3212.0,1533.0,890.0,6027.0,737.0,83.0,,,,,193.0,,,,,859.0,138.0,,,,,,,,,,
7732,02_002090,02,564.0,123.0,4873,869.0,3164.0,1863.0,1009.0,5844.0,488.0,105.0,,,,,213.0,,,,,642.0,133.0,,,,,,,,,,
7733,02_002091,02,531.0,145.0,4947,943.0,3174.0,2212.0,1131.0,5288.0,597.0,135.0,,,,,269.0,,,,,373.0,173.0,,,,,,,,,,
7734,02_002092,02,460.0,145.0,5035,921.0,3515.0,2657.0,1084.0,4512.0,627.0,181.0,,,,,332.0,,,,,310.0,192.0,,,,,,,,,,
7735,02_002093,02,478.0,168.0,5071,727.0,3670.0,3241.0,949.0,4000.0,377.0,228.0,,,,,427.0,,,,,398.0,170.0,,,,,,,,,,
7736,02_002094,02,485.0,206.0,5060,636.0,3849.0,4037.0,796.0,3332.0,407.0,,,,,,612.0,,,,,386.0,59.0,,,,,,,,,,
7737,02_002095,02,483.0,220.0,5035,440.0,4145.0,4812.0,860.0,2795.0,476.0,,,,,,173.0,,,,,435.0,55.0,,,,,,,,,,
7738,02_002096,02,501.0,265.0,4990,216.0,4272.0,4834.0,840.0,2914.0,557.0,,,,,,59.0,,,,,540.0,,,,,,,,,,,
7739,02_002097,02,496.0,282.0,5022,4.0,4433.0,4861.0,883.0,2868.0,480.0,,,,,,52.0,,,,,611.0,,,,,,,,,,,
7740,02_002098,02,517.0,336.0,5131,,4791.0,4598.0,959.0,2746.0,562.0,,,,,,58.0,,,,,351.0,,,,,,,,,,,
7741,02_002099,02,532.0,404.0,5139,,5201.0,4696.0,1049.0,2576.0,368.0,,,,,,59.0,,,,,83.0,,,,,,,,,,,
7742,02_002100,02,592.0,473.0,5172,,5381.0,4705.0,1106.0,2189.0,427.0,,,,,,66.0,,,,,51.0,,,,,,,,,,,
7743,02_002101,02,546.0,608.0,5227,,5583.0,4469.0,1062.0,2090.0,489.0,,,,,,61.0,,,,,64.0,,,,,,,,,,,
7744,02_002102,02,496.0,630.0,5222,,5592.0,4258.0,881.0,2335.0,589.0,,,,,,56.0,,,,,72.0,,,,,,,,,,,
7745,02_002103,02,431.0,733.0,5107,,5407.0,4091.0,824.0,2663.0,683.0,,,,,,52.0,,,,,89.0,,,,,,,,,,,
7746,02_002104,02,426.0,806.0,5054,,5279.0,3906.0,867.0,2792.0,728.0,,,,,,62.0,,,,,81.0,,,,,,,,,,,
7747,02_002105,02,372.0,944.0,5063,,5600.0,4035.0,776.0,2609.0,346.0,11.0,,,,,77.0,,,,,108.0,,,,,,,,,,,
7748,02_002106,02,344.0,1090.0,5140,1.0,5954.0,3913.0,632.0,2701.0,41.0,10.0,,,,5.0,79.0,,,,,34.0,,,,,,,,,,,
7749,02_002107,02,383.0,1055.0,5129,3.0,6236.0,3563.0,345.0,3100.0,25.0,10.0,,,,6.0,85.0,,,,,,,,,,,,,,,,
7750,02_002108,02,387.0,951.0,5148,2.0,6072.0,3271.0,346.0,3624.0,29.0,10.0,,,,10.0,97.0,,,,,,,,,,,,,,,,
7751,02_002109,02,400.0,732.0,5187,6.0,5919.0,3012.0,371.0,4215.0,32.0,9.0,,,,10.0,110.0,,,,,,,,,,,,,,,,
7752,02_002110,02,417.0,376.0,5183,6.0,5761.0,2856.0,431.0,4828.0,36.0,11.0,,,,13.0,127.0,,,,,,,,,,,,,,,,
7753,02_002111,02,443.0,151.0,5202,11.0,5646.0,2602.0,504.0,5538.0,38.0,13.0,,,,14.0,145.0,,,,,,,,,,,,,,,,
7754,02_002112,02,461.0,143.0,5256,9.0,5508.0,2254.0,578.0,5877.0,38.0,11.0,,,,16.0,176.0,,,,,,,,,,,,,,,,
7755,02_002113,02,466.0,159.0,5285,13.0,5336.0,1864.0,684.0,6219.0,39.0,12.0,,,,17.0,235.0,,,,,,,,,,,,,,,,
7756,02_002114,02,496.0,176.0,5208,9.0,5027.0,1556.0,703.0,6721.0,41.0,11.0,,,,21.0,303.0,,,,,,,,,,,,,,,,
7757,02_002115,02,525.0,210.0,5091,13.0,4828.0,1696.0,434.0,7054.0,41.0,13.0,,,,22.0,348.0,,,,,,,,,,,,,,,,
7758,02_002116,02,569.0,266.0,5032,16.0,4530.0,1841.0,331.0,7091.0,56.0,15.0,,,,21.0,448.0,,,,,,,,,,,,,,,,
7759,02_002117,02,562.0,293.0,5056,15.0,4345.0,1761.0,220.0,7206.0,61.0,18.0,,,,25.0,645.0,,,,,,,,,,,,,,,,
7760,02_002118,02,561.0,342.0,5078,23.0,4643.0,1949.0,86.0,6425.0,69.0,17.0,,,,28.0,844.0,,,,,,,,,,,,,,,,
7761,02_002119,02,586.0,360.0,5079,28.0,4845.0,2172.0,130.0,6411.0,79.0,17.0,,,,30.0,340.0,,,,,,,,,,,,,,,,
7762,02_002120,02,681.0,388.0,4967,31.0,4763.0,2159.0,206.0,6657.0,78.0,19.0,,,,30.0,40.0,,,,,,,,,,,,,,,,
7763,02_002121,02,653.0,436.0,4928,36.0,4780.0,2148.0,304.0,6600.0,93.0,20.0,,,,36.0,51.0,,,,,,,,,,,,,,,,
7764,02_002122,02,684.0,520.0,4936,39.0,4797.0,2040.0,501.0,6333.0,103.0,24.0,,,,46.0,58.0,,,,,,,,,,,,,,,,
7765,02_002123,02,585.0,562.0,4975,42.0,4914.0,1862.0,725.0,6082.0,120.0,22.0,,,,51.0,108.0,,,,,,,,,,,,,,,,
7766,02_002124,02,597.0,624.0,4982,52.0,4782.0,1539.0,641.0,6553.0,144.0,27.0,,,,64.0,77.0,,,,,,,,,,,,,,,,
7767,02_002125,02,606.0,728.0,4996,58.0,4790.0,1427.0,369.0,6744.0,158.0,28.0,,,,75.0,82.0,,,,,,,,,,,,,,,,
7768,02_002126,02,617.0,806.0,4952,65.0,4809.0,1326.0,445.0,6793.0,175.0,31.0,,,,79.0,81.0,,,,,,,,,,,,,,,,
7769,02_002127,02,607.0,918.0,4969,84.0,4886.0,1271.0,349.0,6644.0,203.0,37.0,,,,91.0,93.0,,,,,,,,,,,,,,,,
7770,02_002128,02,629.0,1094.0,4993,100.0,5064.0,1338.0,246.0,6203.0,196.0,49.0,,,,95.0,111.0,,,,,,,,,,,,,,,,
7771,02_002129,02,636.0,1158.0,5022,116.0,5394.0,1565.0,98.0,5559.0,202.0,51.0,,,,119.0,145.0,,,,,,,,,,,,,,,,
7772,02_002130,02,593.0,1169.0,5032,141.0,5741.0,1690.0,5.0,5177.0,273.0,61.0,,,,141.0,186.0,,,,,,,,,,,,,,,,
7773,02_002131,02,492.0,1071.0,4988,155.0,5182.0,1568.0,4.0,5966.0,311.0,64.0,,,,177.0,224.0,,,,,,,,,,,,,,,,
7774,02_002132,02,459.0,791.0,4903,200.0,4739.0,1233.0,5.0,6891.0,373.0,73.0,,,,210.0,284.0,,,,,,,,,,,,,,,,
7775,02_002133,02,455.0,623.0,4867,243.0,4260.0,1112.0,7.0,7554.0,347.0,77.0,,,,253.0,381.0,,,,,,,,,,,,,,,,
7776,02_002134,02,447.0,705.0,4859,311.0,3805.0,1170.0,8.0,7556.0,403.0,90.0,,,,315.0,520.0,,,,,,,,,,,,,,,,
7777,02_002135,02,456.0,867.0,4937,350.0,3056.0,614.0,9.0,8240.0,467.0,116.0,,,,389.0,680.0,,,,,,,,,,,,,,,,
7778,02_002136,02,428.0,1046.0,5129,421.0,2743.0,620.0,8.0,7661.0,512.0,132.0,,,,514.0,923.0,,,,,,,,,,,,,,,,
7779,02_002137,02,458.0,1264.0,5153,528.0,2801.0,744.0,10.0,6638.0,405.0,164.0,,,,633.0,1227.0,,,,,,,,,,,,,,,,
7780,02_002138,02,565.0,1545.0,4779,649.0,2578.0,857.0,12.0,6732.0,241.0,216.0,,,,639.0,1092.0,,,,,,,,,,,,,,,,
7781,02_002139,02,567.0,1869.0,4516,520.0,2478.0,855.0,12.0,7958.0,287.0,273.0,,,,400.0,16.0,,,,,17.0,,,,,,,,,,,
7782,02_002140,02,558.0,2217.0,4562,484.0,2648.0,830.0,17.0,7995.0,319.0,18.0,,,1.0,39.0,24.0,,,,,16.0,,,,,,,,,,,
7783,02_002141,02,532.0,2336.0,4728,413.0,2821.0,827.0,18.0,7489.0,349.0,18.0,,,3.0,,36.0,,,,,21.0,,,,,,,,,,,
7784,02_002142,02,536.0,2247.0,4738,415.0,3058.0,944.0,20.0,7151.0,376.0,20.0,,,14.0,,42.0,,,,,23.0,,,,,,,,,,,
7785,02_002143,02,474.0,2204.0,4728,503.0,3277.0,1075.0,32.0,6939.0,394.0,22.0,,,8.0,,43.0,,,,,27.0,,,,,,,,,,,
7786,02_002144,02,450.0,2187.0,4778,563.0,3609.0,1278.0,27.0,6774.0,236.0,18.0,,,,,5.0,,,,,31.0,,,,,,,,,,,
7787,02_002145,02,403.0,2446.0,4817,485.0,3745.0,1467.0,34.0,6087.0,307.0,25.0,,,,,,,,,,55.0,,,,,,,,,,,
7788,02_002146,02,447.0,2481.0,4811,321.0,3989.0,1711.0,39.0,5557.0,332.0,23.0,,,,,,,,,,67.0,,,,,,,,,,,
7789,02_002147,02,432.0,2217.0,4916,437.0,3873.0,1760.0,42.0,5520.0,409.0,26.0,,,,,8.0,,,,,63.0,,,,,,,,,,,
7790,02_002148,02,449.0,1747.0,5088,569.0,3864.0,1890.0,55.0,5716.0,244.0,30.0,,,,,24.0,,,,,58.0,,,,,,,,,,,
7791,02_002149,02,460.0,1355.0,5123,578.0,3819.0,2222.0,65.0,5899.0,313.0,30.0,,,,,21.0,,,,,53.0,,,,,,,,,,,
7792,02_002150,02,493.0,1215.0,5008,487.0,3598.0,2006.0,70.0,6648.0,294.0,34.0,,,,,25.0,,,,,79.0,,,,,,,,,,,
7793,02_002151,02,512.0,828.0,4886,509.0,3567.0,2098.0,84.0,7180.0,108.0,40.0,,,,,31.0,,,,,93.0,,,,,,,,,,,
7794,02_002152,02,515.0,423.0,4858,513.0,3583.0,2238.0,100.0,7553.0,125.0,41.0,,,,,29.0,,,,,115.0,,,,,,,,,,,
7795,02_002153,02,550.0,14.0,4803,548.0,3607.0,2299.0,134.0,8048.0,135.0,50.0,,,,,3.0,,,,,113.0,,,,,,,,,,,
7796,02_002154,02,560.0,,4810,500.0,3579.0,2157.0,134.0,8125.0,151.0,56.0,,,,,,,,,,181.0,,,,,,,,,,,
7797,02_002155,02,462.0,,4840,357.0,3579.0,2288.0,149.0,8028.0,190.0,72.0,,,,,,,,,,234.0,,,,,,,,,,,
7798,02_002156,02,454.0,,4892,195.0,3649.0,2199.0,192.0,8128.0,199.0,77.0,,,,,,,,,,330.0,,,,,,,,,,,
7799,02_002157,02,436.0,,4898,18.0,3923.0,2117.0,233.0,7907.0,255.0,96.0,,,,,,,,,,432.0,,,,,,,,,,,
7800,02_002158,02,406.0,,4830,,4227.0,1886.0,314.0,7611.0,340.0,125.0,,,,,,,,,,498.0,,,,,,,,,,,
